# Number of Zones: 1
# Number of Rooms: 1
# Simulation Duration: 2674800 seconds
# Time Step: 600 seconds 
# Number of Time Instances: 4458
# Thermal Capacity of Room (C): 2000 kJ/K 
# Thermal Capacity of SPOT Region (C_): 200 kJ/K 
# Heat Transfer Coefficient for Outside (alpha_o): 0.048 kJ/K.s 
# Heat Transfer Coefficient for Regions (alpha_r): 0.1425 kJ/K.s 
# Heat Load Due to Lightening and Equipments (Q_l): 0.1 kW 
# Heat Load Due to Presence of Occupants (Q_h): 0.1 kW 
# Heat Load of SPOT Unit (Q_s): 0.7 kW 
# Coefficient of Fan Power Consumption (fan_coef): 0.094
# Density of Air (density): 1.225 kg/m3 
# Specific Heat Capacity of Air (specific_heat): 1.003 kJ/kg.K 
# Parameter-1 of Learned PMV Model: 0.2466
# Parameter-2 of Learned PMV Model: 1.4075
# Parameter-3 of Learned PMV Model: 0.581
# Parameter-4 of Learned PMV Model: 5.4668
# Heating Efficiency of AHU: 0.9
# Cooling Efficiency of AHU: 0.9

S_{SPOT}^1, Occupancy^1, T_{HVAC}^1, T_{SPOT}^1, T_{NoSPOT}^1, DeltaT_{SPOT}^1, DeltaT_{NoSPOT}^1, PPV^1, T_{MixedAir}, T_{ext}, P_{AHU}
1, 1, 16.9579, 22.5719, 17.2245, 5.61403, 0.266667, 0.0994345, 17.7175, -1.7, 1.5431
1, 1, 16.9596, 22.5736, 17.2262, 5.61403, 0.266667, 0.0998521, 17.7189, -1.7, 1.54301
1, 1, 16.9612, 22.5752, 17.2279, 5.61403, 0.266667, 0.100256, 17.7202, -1.7, 1.54292
1, 1, 16.9628, 22.5768, 17.2295, 5.61403, 0.266667, 0.100647, 17.7215, -1.7, 1.54283
1, 1, 16.9643, 22.5784, 17.231, 5.61403, 0.266667, 0.101025, 17.7227, -1.7, 1.54275
1, 1, 16.9658, 22.5799, 17.2325, 5.61403, 0.266667, 0.101391, 17.6439, -2.1, 1.54813
1, 1, 16.9615, 22.5755, 17.2282, 5.61403, 0.266667, 0.100324, 17.6404, -2.1, 1.54836
1, 1, 16.9573, 22.5713, 17.224, 5.61403, 0.266667, 0.0992919, 17.6371, -2.1, 1.54859
1, 1, 16.9533, 22.5673, 17.2199, 5.61403, 0.266667, 0.0982943, 17.6338, -2.1, 1.54881
1, 1, 16.9493, 22.5634, 17.216, 5.61403, 0.266667, 0.0973292, 17.6307, -2.1, 1.54902
1, 1, 16.9456, 22.5596, 17.2122, 5.61403, 0.266667, 0.096396, 17.6277, -2.1, 1.54923
1, 1, 16.9419, 22.5559, 17.2086, 5.61403, 0.266667, 0.0954929, 17.5647, -2.4, 1.55353
1, 1, 16.934, 22.5481, 17.2007, 5.61403, 0.266667, 0.0935546, 17.5585, -2.4, 1.55396
1, 1, 16.9264, 22.5405, 17.1931, 5.61403, 0.266667, 0.0916798, 17.5524, -2.4, 1.55437
1, 1, 16.9191, 22.5331, 17.1857, 5.61403, 0.266667, 0.0898666, 17.5465, -2.4, 1.55477
1, 1, 16.912, 22.526, 17.1786, 5.61403, 0.266667, 0.0881126, 17.5408, -2.4, 1.55516
1, 1, 16.9051, 22.5191, 17.1718, 5.61403, 0.266667, 0.0864165, 17.5353, -2.4, 1.55554
1, 1, 16.8984, 22.5125, 17.1651, 5.61403, 0.266667, 0.0847759, 17.49, -2.6, 1.55863
1, 1, 16.8891, 22.5032, 17.1558, 5.61403, 0.266667, 0.0824792, 17.4825, -2.6, 1.55914
1, 1, 16.8801, 22.4942, 17.1468, 5.61403, 0.266667, 0.0802577, 17.4753, -2.6, 1.55963
1, 1, 16.8714, 22.4854, 17.1381, 5.61403, 0.266667, 0.0781092, 17.4684, -2.6, 1.56011
1, 1, 16.863, 22.477, 17.1296, 5.61403, 0.266667, 0.0760311, 17.4616, -2.6, 1.56057
1, 1, 16.8548, 22.4689, 17.1215, 5.61403, 0.266667, 0.0740213, 17.4551, -2.6, 1.56101
1, 1, 16.8469, 22.461, 17.1136, 5.61403, 0.266667, 0.0720774, 17.4088, -2.8, 1.56417
1, 1, 16.8364, 22.4505, 17.1031, 5.61403, 0.266667, 0.0694871, 17.4004, -2.8, 1.56475
1, 1, 16.8263, 22.4403, 17.0929, 5.61403, 0.266667, 0.066982, 17.3923, -2.8, 1.5653
1, 1, 16.8165, 22.4305, 17.0831, 5.61403, 0.266667, 0.0645593, 17.3844, -2.8, 1.56584
1, 1, 16.807, 22.421, 17.0736, 5.61403, 0.266667, 0.062216, 17.3768, -2.8, 1.56636
1, 1, 16.7978, 22.4118, 17.0644, 5.61403, 0.266667, 0.0599498, 17.3694, -2.8, 1.56686
1, 1, 16.7889, 22.4029, 17.0555, 5.61403, 0.266667, 0.057758, 17.3623, -2.8, 1.56734
1, 1, 16.7803, 22.3943, 17.0469, 5.61403, 0.266667, 0.0556376, 17.3555, -2.8, 1.56781
1, 1, 16.772, 22.386, 17.0386, 5.61403, 0.266667, 0.0535869, 17.3488, -2.8, 1.56827
1, 1, 16.7639, 22.378, 17.0306, 5.61403, 0.266667, 0.0516039, 17.3424, -2.8, 1.56871
1, 1, 16.7561, 22.3702, 17.0228, 5.61403, 0.266667, 0.0496863, 17.3361, -2.8, 1.56913
1, 1, 16.7486, 22.3627, 17.0153, 5.61403, 0.266667, 0.0478312, 17.3301, -2.8, 1.56954
1, 1, 16.7413, 22.3554, 17.008, 5.61403, 0.266667, 0.0460368, 17.2443, -3.2, 1.5754
1, 1, 16.7285, 22.3426, 16.9952, 5.61403, 0.266667, 0.0428812, 17.2341, -3.2, 1.5761
1, 1, 16.7162, 22.3302, 16.9828, 5.61403, 0.266667, 0.0398291, 17.2242, -3.2, 1.57677
1, 1, 16.7042, 22.3182, 16.9709, 5.61403, 0.266667, 0.0368772, 17.2146, -3.2, 1.57743
1, 1, 16.6926, 22.3067, 16.9593, 5.61403, 0.266667, 0.0340221, 17.2053, -3.2, 1.57806
1, 1, 16.6814, 22.2955, 16.9481, 5.61403, 0.266667, 0.0312611, 17.1964, -3.2, 1.57867
1, 1, 16.6706, 22.2846, 16.9373, 5.61403, 0.266667, 0.0285905, 17.1277, -3.5, 1.58336
1, 1, 16.6558, 22.2698, 16.9225, 5.61403, 0.266667, 0.024942, 17.1159, -3.5, 1.58417
1, 1, 16.6415, 22.2555, 16.9082, 5.61403, 0.266667, 0.0214134, 17.1044, -3.5, 1.58495
1, 1, 16.6277, 22.2417, 16.8943, 5.61403, 0.266667, 0.018001, 17.0934, -3.5, 1.5857
1, 1, 16.6143, 22.2283, 16.8809, 5.61403, 0.266667, 0.0147, 17.0826, -3.5, 1.58644
1, 1, 16.6013, 22.2154, 16.868, 5.61403, 0.266667, 0.0115078, 17.0723, -3.5, 1.58714
1, 1, 16.5888, 22.2028, 16.8555, 5.61403, 0.266667, 0.00842038, 17.1223, -3.2, 1.58373
1, 1, 16.581, 22.1951, 16.8477, 5.61403, 0.266667, 0.00649993, 17.116, -3.2, 1.58416
1, 1, 16.5735, 22.1875, 16.8402, 5.61403, 0.266667, 0.00464204, 17.11, -3.2, 1.58457
1, 1, 16.5662, 22.1802, 16.8329, 5.61403, 0.266667, 0.00284529, 17.1042, -3.2, 1.58496
1, 1, 16.5592, 22.1732, 16.8258, 5.61403, 0.266667, 0.00110734, 17.0985, -3.2, 1.58535
1, 1, 16.5523, 22.1664, 16.819, 5.61403, 0.266667, -0.000573229, 17.0931, -3.2, 1.58572
1, 1, 16.5457, 22.1598, 16.8124, 5.61403, 0.266667, -0.00219877, 17.0278, -3.5, 1.59018
1, 1, 16.535, 22.1491, 16.8017, 5.61403, 0.266667, -0.00483603, 17.0193, -3.5, 1.59076
1, 1, 16.5247, 22.1387, 16.7914, 5.61403, 0.266667, -0.00738675, 17.011, -3.5, 1.59133
1, 1, 16.5147, 22.1287, 16.7814, 5.61403, 0.266667, -0.00985375, 17.003, -3.5, 1.59187
1, 1, 16.505, 22.1191, 16.7717, 5.61403, 0.266667, -0.0122398, 16.9952, -3.5, 1.5924
1, 1, 16.4957, 22.1097, 16.7623, 5.61403, 0.266667, -0.0145479, 16.9878, -3.5, 1.59291
1, 1, 16.4866, 22.1007, 16.7533, 5.61403, 0.266667, -0.0167797, 17.0205, -3.3, 1.59068
1, 1, 16.4807, 22.0948, 16.7474, 5.61403, 0.266667, -0.0182284, 17.0158, -3.3, 1.591
1, 1, 16.4751, 22.0891, 16.7417, 5.61403, 0.266667, -0.0196291, 17.0113, -3.3, 1.59131
1, 1, 16.4696, 22.0836, 16.7362, 5.61403, 0.266667, -0.0209842, 17.0069, -3.3, 1.59161
1, 1, 16.4643, 22.0783, 16.7309, 5.61403, 0.266667, -0.0222946, 17.0026, -3.3, 1.5919
1, 1, 16.4591, 22.0731, 16.7258, 5.61403, 0.266667, -0.0235622, 16.9985, -3.3, 1.59218
1, 1, 16.4541, 22.0682, 16.7208, 5.61403, 0.266667, -0.0247879, 17.0345, -3.1, 1.58972
1, 1, 16.4522, 22.0662, 16.7189, 5.61403, 0.266667, -0.0252634, 17.033, -3.1, 1.58982
1, 1, 16.4503, 22.0644, 16.717, 5.61403, 0.266667, -0.025723, 17.0315, -3.1, 1.58993
1, 1, 16.4485, 22.0626, 16.7152, 5.61403, 0.266667, -0.0261674, 17.0301, -3.1, 1.59002
1, 1, 16.4468, 22.0608, 16.7135, 5.61403, 0.266667, -0.0265973, 17.0287, -3.1, 1.59012
1, 1, 16.4451, 22.0592, 16.7118, 5.61403, 0.266667, -0.0270131, 17.0273, -3.1, 1.59021
1, 1, 16.4435, 22.0575, 16.7102, 5.61403, 0.266667, -0.0274158, 17.066, -2.9, 1.58757
1, 1, 16.4448, 22.0588, 16.7115, 5.61403, 0.266667, -0.0270945, 17.0671, -2.9, 1.5875
1, 1, 16.446, 22.0601, 16.7127, 5.61403, 0.266667, -0.0267841, 17.0681, -2.9, 1.58743
1, 1, 16.4473, 22.0613, 16.7139, 5.61403, 0.266667, -0.026484, 17.069, -2.9, 1.58736
1, 1, 16.4484, 22.0625, 16.7151, 5.61403, 0.266667, -0.0261938, 17.07, -2.9, 1.5873
1, 1, 16.4496, 22.0636, 16.7162, 5.61403, 0.266667, -0.025913, 17.0709, -2.9, 1.58724
1, 1, 16.4507, 22.0647, 16.7173, 5.61403, 0.266667, -0.0256411, 17.1318, -2.6, 1.58308
1, 1, 16.4561, 22.0701, 16.7227, 5.61403, 0.266667, -0.0243133, 17.1361, -2.6, 1.58279
1, 1, 16.4613, 22.0753, 16.7279, 5.61403, 0.266667, -0.0230288, 17.1402, -2.6, 1.5825
1, 1, 16.4663, 22.0803, 16.733, 5.61403, 0.266667, -0.0217866, 17.1443, -2.6, 1.58223
1, 1, 16.4712, 22.0852, 16.7379, 5.61403, 0.266667, -0.0205853, 17.1482, -2.6, 1.58196
1, 1, 16.4759, 22.0899, 16.7426, 5.61403, 0.266667, -0.0194231, 17.1519, -2.6, 1.5817
1, 1, 16.4805, 22.0945, 16.7471, 5.61403, 0.266667, -0.0182989, 17.2156, -2.3, 1.57736
1, 1, 16.4892, 22.1032, 16.7558, 5.61403, 0.266667, -0.0161466, 17.2226, -2.3, 1.57688
1, 1, 16.4976, 22.1117, 16.7643, 5.61403, 0.266667, -0.0140648, 17.2293, -2.3, 1.57642
1, 1, 16.5058, 22.1198, 16.7725, 5.61403, 0.266667, -0.0120512, 17.2359, -2.3, 1.57598
1, 1, 16.5137, 22.1277, 16.7804, 5.61403, 0.266667, -0.010104, 17.2422, -2.3, 1.57555
1, 1, 16.5213, 22.1354, 16.788, 5.61403, 0.266667, -0.00822068, 17.2483, -2.3, 1.57513
1, 1, 16.5287, 22.1427, 16.7954, 5.61403, 0.266667, -0.00639901, 17.3542, -1.8, 1.5679
1, 1, 16.5431, 22.1571, 16.8097, 5.61403, 0.266667, -0.00286196, 17.3657, -1.8, 1.56712
1, 1, 16.5569, 22.171, 16.8236, 5.61403, 0.266667, 0.000558909, 17.3768, -1.8, 1.56636
1, 1, 16.5703, 22.1844, 16.837, 5.61403, 0.266667, 0.00386737, 17.3875, -1.8, 1.56563
1, 1, 16.5833, 22.1974, 16.85, 5.61403, 0.266667, 0.00706764, 17.3979, -1.8, 1.56492
1, 1, 16.5959, 22.2099, 16.8625, 5.61403, 0.266667, 0.0101626, 17.4079, -1.8, 1.56423
1, 1, 16.608, 22.222, 16.8747, 5.61403, 0.266667, 0.0131559, 17.5576, -1.1, 1.55401
1, 1, 16.6298, 22.2439, 16.8965, 5.61403, 0.266667, 0.0185372, 17.5751, -1.1, 1.55282
1, 1, 16.6509, 22.265, 16.9176, 5.61403, 0.266667, 0.0237416, 17.592, -1.1, 1.55167
1, 1, 16.6713, 22.2854, 16.938, 5.61403, 0.266667, 0.0287753, 17.6083, -1.1, 1.55055
1, 1, 16.6911, 22.3051, 16.9578, 5.61403, 0.266667, 0.0336435, 17.6241, -1.1, 1.54948
1, 1, 16.7102, 22.3242, 16.9768, 5.61403, 0.266667, 0.0383517, 17.6394, -1.1, 1.54843
1, 1, 16.7286, 22.3427, 16.9953, 5.61403, 0.266667, 0.0429052, 17.7741, -0.5, 1.53923
1, 1, 16.7551, 22.3692, 17.0218, 5.61403, 0.266667, 0.0494403, 17.7953, -0.5, 1.53779
1, 1, 16.7808, 22.3948, 17.0474, 5.61403, 0.266667, 0.0557609, 17.8159, -0.5, 1.53639
1, 1, 16.8056, 22.4196, 17.0722, 5.61403, 0.266667, 0.0618735, 17.8357, -0.5, 1.53503
1, 1, 16.8295, 22.4436, 17.0962, 5.61403, 0.266667, 0.0677859, 17.8549, -0.5, 1.53372
1, 1, 16.8527, 22.4668, 17.1194, 5.61403, 0.266667, 0.0735039, 17.8734, -0.5, 1.53246
1, 1, 16.8752, 22.4892, 17.1418, 5.61403, 0.266667, 0.0790344, 17.9114, -0.4, 1.52987
1, 1, 16.8983, 22.5123, 17.165, 5.61403, 0.266667, 0.0847383, 17.9299, -0.4, 1.5286
1, 1, 16.9207, 22.5347, 17.1873, 5.61403, 0.266667, 0.0902551, 17.9478, -0.4, 1.52738
1, 1, 16.9423, 22.5563, 17.209, 5.61403, 0.266667, 0.0955903, 17.9651, -0.4, 1.5262
1, 1, 16.9632, 22.5773, 17.2299, 5.61403, 0.266667, 0.100751, 17.9818, -0.4, 1.52506
1, 1, 16.9835, 22.5975, 17.2501, 5.61403, 0.266667, 0.105741, 17.998, -0.4, 1.52395
1, 1, 17.003, 22.6171, 17.2697, 5.61403, 0.266667, 0.110569, 18.0937, 0, 1.51742
1, 1, 17.0277, 22.6418, 17.2944, 5.61403, 0.266667, 0.116657, 18.1134, 0, 1.51608
1, 1, 17.0516, 22.6656, 17.3183, 5.61403, 0.266667, 0.122547, 18.1325, 0, 1.51477
1, 1, 17.0747, 22.6887, 17.3414, 5.61403, 0.266667, 0.128243, 18.151, 0, 1.51351
1, 1, 17.097, 22.7111, 17.3637, 5.61403, 0.266667, 0.133751, 18.1689, 0, 1.51229
1, 1, 17.1186, 22.7327, 17.3853, 5.61403, 0.266667, 0.13908, 18.1861, 0, 1.51111
1, 1, 17.1395, 22.7536, 17.4062, 5.61403, 0.266667, 0.144232, 18.1829, -0.1, 1.51133
1, 1, 17.1583, 22.7723, 17.425, 5.61403, 0.266667, 0.148861, 18.1979, -0.1, 1.51031
1, 1, 17.1765, 22.7905, 17.4431, 5.61403, 0.266667, 0.153338, 18.2124, -0.1, 1.50932
1, 1, 17.194, 22.8081, 17.4607, 5.61403, 0.266667, 0.157668, 18.2264, -0.1, 1.50836
1, 1, 17.211, 22.825, 17.4777, 5.61403, 0.266667, 0.161855, 18.24, -0.1, 1.50743
1, 1, 17.2274, 22.8415, 17.4941, 5.61403, 0.266667, 0.165906, 18.2532, -0.1, 1.50654
1, 1, 17.2433, 22.8574, 17.51, 5.61403, 0.266667, 0.169823, 18.3059, 0.1, 1.50294
1, 1, 17.2616, 22.8756, 17.5282, 5.61403, 0.266667, 0.174322, 18.3205, 0.1, 1.50194
1, 1, 17.2792, 22.8932, 17.5459, 5.61403, 0.266667, 0.178673, 18.3346, 0.1, 1.50098
1, 1, 17.2963, 22.9103, 17.5629, 5.61403, 0.266667, 0.182881, 18.3482, 0.1, 1.50005
1, 1, 17.3128, 22.9268, 17.5794, 5.61403, 0.266667, 0.186951, 18.3614, 0.1, 1.49914
1, 1, 17.3287, 22.9428, 17.5954, 5.61403, 0.266667, 0.190887, 18.3742, 0.1, 1.49827
1, 1, 17.3442, 22.9582, 17.6108, 5.61403, 0.266667, 0.194694, 18.3266, -0.2, 1.50153
1, 1, 17.3548, 22.9688, 17.6215, 5.61403, 0.266667, 0.197311, 18.3351, -0.2, 1.50095
1, 1, 17.3651, 22.9791, 17.6317, 5.61403, 0.266667, 0.199843, 18.3433, -0.2, 1.50039
1, 1, 17.375, 22.989, 17.6416, 5.61403, 0.266667, 0.202291, 18.3512, -0.2, 1.49984
1, 1, 17.3846, 22.9986, 17.6512, 5.61403, 0.266667, 0.204658, 18.3589, -0.2, 1.49932
1, 1, 17.3939, 23.0079, 17.6605, 5.61403, 0.266667, 0.206948, 18.3663, -0.2, 1.49881
0, 1, 17.4028, 20.9169, 17.6695, 3.51403, 0.266667, -0.308697, 16.6935, -0.2, 0.912998
1, 1, 17.4115, 21.8233, 17.5784, 4.41178, 0.166917, -0.0851698, 17.4187, -0.2, 1.5635
1, 1, 17.4199, 22.3457, 17.6295, 4.92575, 0.20956, 0.0436446, 17.8365, -0.2, 1.53497
1, 1, 17.4281, 22.648, 17.662, 5.21999, 0.233973, 0.118209, 18.0784, -0.2, 1.51846
1, 1, 17.4359, 22.8244, 17.6839, 5.38844, 0.24795, 0.161688, 18.2195, -0.2, 1.50883
1, 1, 17.4435, 22.9284, 17.6995, 5.48488, 0.255951, 0.187344, 18.3027, -0.2, 1.50315
1, 1, 17.4509, 22.991, 17.7114, 5.5401, 0.260532, 0.202772, 18.4128, 0.1, 1.49564
1, 1, 17.4623, 23.034, 17.7255, 5.5717, 0.263155, 0.213385, 18.4472, 0.1, 1.49329
0, 1, 17.4734, 20.9632, 17.738, 3.4898, 0.264656, -0.297286, 16.7905, 0.1, 0.906375
1, 1, 17.484, 21.882, 17.6498, 4.39791, 0.165766, -0.0707093, 17.5256, 0.1, 1.5562
1, 1, 17.4944, 22.4122, 17.7033, 4.9178, 0.208901, 0.0600462, 17.9498, 0.1, 1.52725
1, 1, 17.5044, 22.7198, 17.738, 5.21544, 0.233596, 0.13591, 18.1959, 0.1, 1.51045
1, 1, 17.5141, 22.8999, 17.7618, 5.38584, 0.247734, 0.180316, 18.3599, 0.2, 1.49925
1, 1, 17.5249, 23.0082, 17.7807, 5.48339, 0.255827, 0.207034, 18.4466, 0.2, 1.49333
0, 1, 17.5353, 20.9745, 17.7958, 3.43924, 0.260461, -0.294479, 16.8196, 0.2, 0.904388
1, 1, 17.5454, 21.9144, 17.7088, 4.36897, 0.163364, -0.062719, 17.5715, 0.2, 1.55307
1, 1, 17.5552, 22.4564, 17.7627, 4.90123, 0.207526, 0.0709466, 18.0051, 0.2, 1.52347
1, 1, 17.5646, 22.7706, 17.7974, 5.20596, 0.232809, 0.14842, 18.2564, 0.2, 1.50631
1, 1, 17.5737, 22.9542, 17.821, 5.38041, 0.247283, 0.193694, 18.4233, 0.3, 1.49492
1, 1, 17.584, 23.0643, 17.8396, 5.48028, 0.255569, 0.220857, 18.5114, 0.3, 1.48891
0, 1, 17.594, 21.0314, 17.8543, 3.43746, 0.260314, -0.280453, 16.8851, 0.3, 0.899917
0, 1, 17.6036, 19.8715, 17.7668, 2.26795, 0.163279, -0.566485, 15.9572, 0.3, 0.963257
1, 1, 17.6129, 21.3113, 17.7206, 3.6984, 0.107728, -0.211443, 17.109, 0.3, 1.58464
1, 1, 17.6219, 22.1392, 17.7975, 4.51733, 0.175674, -0.00727669, 17.7713, 0.3, 1.53942
1, 1, 17.6305, 22.6167, 17.8451, 4.98617, 0.214573, 0.110484, 17.9734, -0.6, 1.52563
1, 1, 17.626, 22.8806, 17.8628, 5.25458, 0.236843, 0.175552, 18.1845, -0.6, 1.51122
1, 1, 17.6216, 23.0298, 17.8712, 5.40825, 0.249593, 0.21236, 18.3039, -0.6, 1.50307
0, 1, 17.6173, 21.0136, 17.8742, 3.39622, 0.256892, -0.284855, 16.6909, -0.6, 0.913179
0, 1, 17.6132, 19.8576, 17.7745, 2.24434, 0.161321, -0.569925, 15.7661, -0.6, 0.976306
1, 1, 17.6092, 21.2941, 17.7159, 3.68488, 0.106606, -0.215668, 16.9153, -0.6, 1.59786
1, 1, 17.6054, 22.115, 17.7804, 4.5096, 0.175032, -0.0132431, 17.512, -0.9, 1.55713
1, 1, 17.5974, 22.5791, 17.8116, 4.98174, 0.214206, 0.101205, 17.8833, -0.9, 1.53178
1, 1, 17.5896, 22.8416, 17.8262, 5.25205, 0.236633, 0.165944, 18.0933, -0.9, 1.51745
1, 1, 17.582, 22.9888, 17.8315, 5.4068, 0.249472, 0.202249, 18.2111, -0.9, 1.50941
1, 1, 17.5748, 23.0702, 17.8316, 5.49539, 0.256823, 0.222302, 18.2761, -0.9, 1.50497
0, 1, 17.5677, 21.0138, 17.8288, 3.44611, 0.261031, -0.284786, 16.6311, -0.9, 0.917259
0, 1, 17.5609, 19.8338, 17.7246, 2.2729, 0.16369, -0.575779, 15.6071, -1.3, 0.987158
1, 1, 17.5486, 21.2498, 17.6565, 3.70123, 0.107963, -0.226595, 16.7399, -1.3, 1.60983
1, 1, 17.5366, 22.0556, 17.7125, 4.51896, 0.175809, -0.0278889, 17.3845, -1.3, 1.56583
1, 1, 17.5251, 22.5122, 17.7397, 4.9871, 0.21465, 0.0847087, 17.7498, -1.3, 1.5409
1, 1, 17.5139, 22.769, 17.7508, 5.25512, 0.236887, 0.148047, 17.9552, -1.3, 1.52687
1, 1, 17.5031, 22.9117, 17.7527, 5.40855, 0.249618, 0.183221, 18.0693, -1.3, 1.51908
1, 1, 17.4927, 22.9891, 17.7496, 5.4964, 0.256906, 0.202307, 18.0113, -1.9, 1.52305
1, 1, 17.4739, 23.0206, 17.735, 5.54669, 0.261079, 0.210086, 18.0365, -1.9, 1.52133
0, 1, 17.4558, 20.9313, 17.7193, 3.47548, 0.263468, -0.305144, 16.365, -1.9, 0.935419
1, 1, 17.4383, 21.828, 17.6034, 4.38971, 0.165085, -0.0840175, 17.0824, -1.9, 1.58645
1, 1, 17.4213, 22.3344, 17.6298, 4.91311, 0.208511, 0.0408704, 17.4875, -1.9, 1.5588
1, 1, 17.4049, 22.6177, 17.6383, 5.21276, 0.233373, 0.110719, 17.7141, -1.9, 1.54333
1, 1, 17.3891, 22.7734, 17.6367, 5.3843, 0.247606, 0.149111, 17.6987, -2.6, 1.54438
1, 1, 17.3636, 22.8462, 17.6194, 5.48251, 0.255754, 0.167061, 17.7569, -2.6, 1.54041
1, 1, 17.3391, 22.8778, 17.5995, 5.53874, 0.260419, 0.174863, 17.7822, -2.6, 1.53868
1, 1, 17.3153, 22.8862, 17.5784, 5.57093, 0.26309, 0.176937, 17.789, -2.6, 1.53822
1, 1, 17.2923, 22.8816, 17.5569, 5.58936, 0.264619, 0.175809, 17.7853, -2.6, 1.53847
1, 1, 17.27, 22.8699, 17.5355, 5.59991, 0.265494, 0.172926, 17.7759, -2.6, 1.53911
1, 1, 17.2485, 22.8545, 17.5145, 5.60595, 0.265996, 0.16911, 17.5836, -3.5, 1.55224
1, 1, 17.2147, 22.8242, 17.481, 5.6094, 0.266282, 0.161636, 17.5593, -3.5, 1.5539
1, 1, 17.1821, 22.7935, 17.4485, 5.61138, 0.266447, 0.15407, 17.5348, -3.5, 1.55557
1, 1, 17.1505, 22.763, 17.417, 5.61252, 0.266541, 0.14656, 17.5104, -3.5, 1.55724
1, 1, 17.12, 22.7331, 17.3865, 5.61317, 0.266595, 0.139187, 17.4865, -3.5, 1.55887
1, 1, 17.0904, 22.7039, 17.357, 5.61354, 0.266625, 0.131993, 17.4632, -3.5, 1.56046
1, 1, 17.0618, 22.6756, 17.3285, 5.61375, 0.266643, 0.124998, 17.2805, -4.3, 1.57293
1, 1, 17.0227, 22.6365, 17.2893, 5.61387, 0.266653, 0.115371, 17.2492, -4.3, 1.57506
1, 1, 16.9848, 22.5987, 17.2515, 5.61394, 0.266659, 0.106049, 17.219, -4.3, 1.57713
1, 1, 16.9482, 22.5622, 17.2148, 5.61398, 0.266662, 0.0970263, 17.1897, -4.3, 1.57913
1, 1, 16.9127, 22.5267, 17.1794, 5.614, 0.266664, 0.0882961, 17.1614, -4.3, 1.58106
1, 1, 16.8785, 22.4925, 17.1451, 5.61402, 0.266665, 0.0798499, 17.134, -4.3, 1.58293
1, 1, 16.8453, 22.4594, 17.112, 5.61403, 0.266666, 0.0716799, 16.8875, -5.4, 1.59976
1, 1, 16.7975, 22.4115, 17.0641, 5.61403, 0.266666, 0.0598708, 16.8492, -5.4, 1.60237
1, 1, 16.7511, 22.3652, 17.0178, 5.61403, 0.266666, 0.0484488, 16.8121, -5.4, 1.6049
1, 1, 16.7063, 22.3204, 16.973, 5.61403, 0.266667, 0.0374021, 16.7763, -5.4, 1.60735
1, 1, 16.663, 22.277, 16.9297, 5.61403, 0.266667, 0.026718, 16.7416, -5.4, 1.60971
1, 1, 16.6211, 22.2351, 16.8878, 5.61403, 0.266667, 0.0163839, 16.7081, -5.4, 1.612
1, 1, 16.5806, 22.1946, 16.8472, 5.61403, 0.266667, 0.00638939, 16.4357, -6.6, 1.6306
1, 1, 16.5241, 22.1381, 16.7908, 5.61403, 0.266667, -0.0075382, 16.3905, -6.6, 1.63368
1, 1, 16.4695, 22.0835, 16.7361, 5.61403, 0.266667, -0.0210086, 16.3468, -6.6, 1.63666
1, 1, 16.4166, 22.0307, 16.6833, 5.61403, 0.266667, -0.0340364, 16.3045, -6.6, 1.63955
1, 1, 16.3655, 21.9796, 16.6322, 5.61403, 0.266667, -0.0466372, 16.2637, -6.6, 1.64234
1, 1, 16.3161, 21.9302, 16.5828, 5.61403, 0.266667, -0.058824, 16.2241, -6.6, 1.64504
1, 1, 16.2683, 21.8824, 16.535, 5.61403, 0.266667, -0.070611, 15.8459, -8.3, 1.67086
1, 1, 16.1976, 21.8116, 16.4643, 5.61403, 0.266667, -0.0880474, 15.7893, -8.3, 1.67472
1, 1, 16.1292, 21.7433, 16.3959, 5.61403, 0.266667, -0.104911, 15.7346, -8.3, 1.67845
1, 1, 16.0631, 21.6771, 16.3298, 5.61403, 0.266667, -0.121222, 15.6817, -8.3, 1.68206
1, 1, 15.9991, 21.6132, 16.2658, 5.61403, 0.266667, -0.136997, 15.6305, -8.3, 1.68556
1, 1, 15.9372, 21.5513, 16.2039, 5.61403, 0.266667, -0.152254, 15.581, -8.3, 1.68894
1, 1, 15.8774, 21.4914, 16.1441, 5.61403, 0.266667, -0.16701, 15.3532, -9.2, 1.70449
1, 1, 15.8066, 21.4206, 16.0732, 5.61403, 0.266667, -0.184477, 15.2965, -9.2, 1.70836
1, 1, 15.7381, 21.3521, 16.0047, 5.61403, 0.266667, -0.201371, 15.2417, -9.2, 1.7121
1, 1, 15.6718, 21.2858, 15.9385, 5.61403, 0.266667, -0.217711, 15.1887, -9.2, 1.71572
1, 1, 15.6077, 21.2218, 15.8744, 5.61403, 0.266667, -0.233514, 15.1374, -9.2, 1.71922
1, 1, 15.5457, 21.1598, 15.8124, 5.61403, 0.266667, -0.248798, 15.0878, -9.2, 1.7226
1, 1, 15.4858, 21.0998, 15.7525, 5.61403, 0.266667, -0.263581, 14.8799, -10, 1.7368
1, 1, 15.4163, 21.0303, 15.683, 5.61403, 0.266667, -0.280719, 14.8243, -10, 1.74059
1, 1, 15.3491, 20.9631, 15.6158, 5.61403, 0.266667, -0.297294, 14.7705, -10, 1.74426
