# Number of Zones: 1
# Number of Rooms: 1
# Simulation Duration: 2674800 seconds
# Time Step: 600 seconds 
# Number of Time Instances: 4458
# Thermal Capacity of Room (C): 2000 kJ/K 
# Thermal Capacity of SPOT Region (C_): 200 kJ/K 
# Heat Transfer Coefficient for Outside (alpha_o): 0.048 kJ/K.s 
# Heat Transfer Coefficient for Regions (alpha_r): 0.1425 kJ/K.s 
# Heat Load Due to Lightening and Equipments (Q_l): 0.1 kW 
# Heat Load Due to Presence of Occupants (Q_h): 0.1 kW 
# Heat Load of SPOT Unit (Q_s): 0.7 kW 
# Coefficient of Fan Power Consumption (fan_coef): 0.094
# Density of Air (density): 1.225 kg/m3 
# Specific Heat Capacity of Air (specific_heat): 1.003 kJ/kg.K 
# Parameter-1 of Learned PMV Model: 0.2466
# Parameter-2 of Learned PMV Model: 1.4075
# Parameter-3 of Learned PMV Model: 0.581
# Parameter-4 of Learned PMV Model: 5.4668
# Heating Efficiency of AHU: 0.9
# Cooling Efficiency of AHU: 0.9

S_{SPOT}^1, Occupancy^1, T_{HVAC}^1, T_{SPOT}^1, T_{NoSPOT}^1, DeltaT_{SPOT}^1, DeltaT_{NoSPOT}^1, PPV^1, T_{MixedAir}, T_{ext}, P_{AHU}
1, -3.2, 13.6378, 16.3966, 13.7722, 2.75873, 0.134305, -1.42341, 12.4773, -3.2, 1.9008
1, -3.2, 13.6009, 16.3203, 13.732, 2.71937, 0.13104, -1.44221, 12.4162, -3.2, 1.90496
1, -3.2, 13.5652, 16.2621, 13.6944, 2.69684, 0.12917, -1.45657, 12.3697, -3.2, 1.90814
1, -3.2, 13.5307, 16.2147, 13.6588, 2.68394, 0.1281, -1.46827, 12.3317, -3.2, 1.91073
1, -3.5, 13.4973, 16.1739, 13.6248, 2.67656, 0.127487, -1.47832, 12.2391, -3.5, 1.91705
1, -3.5, 13.4517, 16.034, 13.5788, 2.58233, 0.127136, -1.51281, 12.1272, -3.5, 1.92469
1, -3.5, 13.4076, 15.936, 13.5303, 2.52838, 0.122661, -1.53699, 12.0488, -3.5, 1.93005
1, -3.5, 13.3649, 15.8624, 13.485, 2.4975, 0.120098, -1.55513, 11.9899, -3.5, 1.93406
1, -3.5, 13.3237, 15.8035, 13.4423, 2.47982, 0.118631, -1.56966, 11.9428, -3.5, 1.93728
1, -3.5, 13.2837, 15.7534, 13.4015, 2.4697, 0.117791, -1.582, 11.9028, -3.5, 1.94001
1, -3.2, 13.2451, 15.709, 13.3624, 2.4639, 0.117311, -1.59295, 11.9272, -3.2, 1.93834
1, -3.2, 13.2211, 15.7717, 13.3382, 2.55058, 0.117035, -1.5775, 11.9774, -3.2, 1.93492
1, -3.2, 13.1979, 15.7981, 13.319, 2.60021, 0.121153, -1.57099, 11.9985, -3.2, 1.93348
1, -3.2, 13.1754, 15.804, 13.2989, 2.62862, 0.12351, -1.56952, 12.0032, -3.2, 1.93315
1, -3.2, 13.1537, 15.7986, 13.2786, 2.64488, 0.124859, -1.57087, 11.9989, -3.2, 1.93345
1, -3.2, 13.1327, 15.7869, 13.2583, 2.6542, 0.125632, -1.57375, 11.9895, -3.2, 1.93409
1, -3.5, 13.1124, 15.7719, 13.2384, 2.65953, 0.126074, -1.57745, 11.9175, -3.5, 1.93901
1, -3.5, 13.0794, 15.652, 13.2057, 2.57258, 0.126328, -1.60702, 11.8216, -3.5, 1.94555
1, -3.5, 13.0475, 15.5703, 13.1697, 2.5228, 0.122198, -1.62716, 11.7562, -3.5, 1.95001
1, -3.5, 13.0166, 15.511, 13.1365, 2.4943, 0.119833, -1.6418, 11.7088, -3.5, 1.95325
1, -3.5, 12.9868, 15.4648, 13.1053, 2.47799, 0.118479, -1.65318, 11.6718, -3.5, 1.95578
1, -3.5, 12.958, 15.4266, 13.0757, 2.46865, 0.117704, -1.6626, 11.6413, -3.5, 1.95786
1, -3.3, 12.9301, 15.3934, 13.0473, 2.4633, 0.117261, -1.6708, 11.6547, -3.3, 1.95695
1, -3.3, 12.9119, 15.4322, 13.0289, 2.52024, 0.117007, -1.66122, 11.6857, -3.3, 1.95483
1, -3.3, 12.8944, 15.4473, 13.0141, 2.55284, 0.119711, -1.65751, 11.6978, -3.3, 1.954
1, -3.3, 12.8775, 15.449, 12.9987, 2.5715, 0.12126, -1.65708, 11.6992, -3.3, 1.95391
1, -3.3, 12.8611, 15.4433, 12.9832, 2.58218, 0.122146, -1.65849, 11.6946, -3.3, 1.95422
1, -3.3, 12.8452, 15.4335, 12.9679, 2.5883, 0.122654, -1.66089, 11.6868, -3.3, 1.95475
1, -3.1, 12.8299, 15.4217, 12.9529, 2.5918, 0.122944, -1.6638, 11.7174, -3.1, 1.95267
1, -3.1, 12.824, 15.4778, 12.9471, 2.65381, 0.123111, -1.64998, 11.7622, -3.1, 1.94961
1, -3.1, 12.8182, 15.5075, 12.9443, 2.6893, 0.126056, -1.64264, 11.786, -3.1, 1.94798
1, -3.1, 12.8127, 15.5223, 12.9404, 2.70963, 0.127742, -1.639, 11.7978, -3.1, 1.94717
1, -3.1, 12.8073, 15.5285, 12.936, 2.72126, 0.128707, -1.63746, 11.8028, -3.1, 1.94683
1, -3.1, 12.8021, 15.53, 12.9313, 2.72792, 0.12926, -1.6371, 11.804, -3.1, 1.94675
1, -2.9, 12.7971, 15.5288, 12.9266, 2.73173, 0.129576, -1.6374, 11.843, -2.9, 1.94409
1, -2.9, 12.8011, 15.595, 12.9308, 2.79392, 0.129757, -1.62108, 11.896, -2.9, 1.94047
1, -2.9, 12.805, 15.6345, 12.9377, 2.82952, 0.132711, -1.61134, 11.9276, -2.9, 1.93832
1, -2.9, 12.8087, 15.6586, 12.9431, 2.8499, 0.134402, -1.60539, 11.9469, -2.9, 1.937
1, -2.9, 12.8123, 15.6739, 12.9477, 2.86157, 0.13537, -1.60161, 11.9591, -2.9, 1.93617
1, -2.9, 12.8159, 15.6841, 12.9518, 2.86825, 0.135924, -1.5991, 11.9673, -2.9, 1.93561
1, -2.6, 12.8193, 15.6913, 12.9555, 2.87207, 0.136242, -1.59732, 12.0331, -2.6, 1.93112
1, -2.6, 12.8359, 15.8001, 12.9723, 2.96426, 0.136423, -1.57049, 12.1201, -2.6, 1.92518
1, -2.6, 12.8519, 15.869, 12.9927, 3.01704, 0.140802, -1.55351, 12.1752, -2.6, 1.92142
1, -2.6, 12.8675, 15.9147, 13.0108, 3.04725, 0.143309, -1.54223, 12.2118, -2.6, 1.91892
1, -2.6, 12.8825, 15.947, 13.0272, 3.06455, 0.144745, -1.53426, 12.2376, -2.6, 1.91715
1, -2.6, 12.897, 15.9715, 13.0426, 3.07446, 0.145566, -1.52824, 12.2572, -2.6, 1.91582
1, -2.3, 12.9111, 15.9912, 13.0571, 3.08013, 0.146037, -1.52337, 12.3329, -2.3, 1.91065
1, -2.3, 12.938, 16.1113, 13.0843, 3.17337, 0.146306, -1.49374, 12.4291, -2.3, 1.90409
1, -2.3, 12.964, 16.1908, 13.1147, 3.22676, 0.150735, -1.47416, 12.4926, -2.3, 1.89975
1, -2.3, 12.9892, 16.2465, 13.1424, 3.25732, 0.153271, -1.46042, 12.5372, -2.3, 1.89671
1, -2.3, 13.0135, 16.2883, 13.1682, 3.27481, 0.154723, -1.4501, 12.5707, -2.3, 1.89442
1, -2.3, 13.0371, 16.3219, 13.1926, 3.28483, 0.155554, -1.44182, 12.5975, -2.3, 1.89259
1, -1.8, 13.0598, 16.3504, 13.2159, 3.29057, 0.156029, -1.43479, 12.7203, -1.8, 1.88421
1, -1.8, 13.1041, 16.5479, 13.2604, 3.44385, 0.156302, -1.38608, 12.8783, -1.8, 1.87342
1, -1.8, 13.1468, 16.6785, 13.3104, 3.5316, 0.163583, -1.35389, 12.9828, -1.8, 1.86629
1, -1.8, 13.1882, 16.7701, 13.356, 3.58184, 0.167751, -1.3313, 13.056, -1.8, 1.86129
1, -1.8, 13.2282, 16.8388, 13.3984, 3.61061, 0.170138, -1.31434, 13.1111, -1.8, 1.85753
1, -1.8, 13.2669, 16.894, 13.4384, 3.62707, 0.171504, -1.30074, 13.1552, -1.8, 1.85452
1, -1.1, 13.3044, 16.9409, 13.4766, 3.6365, 0.172286, -1.28918, 13.3327, -1.1, 1.84241
1, -1.1, 13.3716, 17.2235, 13.5444, 3.8519, 0.172734, -1.21948, 13.5588, -1.1, 1.82697
1, -1.1, 13.4367, 17.4119, 13.6197, 3.97521, 0.182965, -1.17302, 13.7095, -1.1, 1.81668
1, -1.1, 13.4996, 17.5455, 13.6885, 4.04581, 0.188822, -1.14009, 13.8164, -1.1, 1.80939
1, -1.1, 13.5605, 17.6467, 13.7527, 4.08622, 0.192176, -1.11511, 13.8974, -1.1, 1.80386
1, -1.1, 13.6194, 17.7287, 13.8135, 4.10936, 0.194096, -1.09489, 13.963, -1.1, 1.79938
1, -0.5, 13.6763, 17.7989, 13.8715, 4.12261, 0.195195, -1.07758, 14.1391, -0.5, 1.78736
1, -0.5, 13.758, 18.0682, 13.9539, 4.31019, 0.195824, -1.01118, 14.3546, -0.5, 1.77265
1, -0.5, 13.8371, 18.2546, 14.0418, 4.41759, 0.204734, -0.965205, 14.5037, -0.5, 1.76247
1, -0.5, 13.9135, 18.3926, 14.1233, 4.47907, 0.209835, -0.931196, 14.614, -0.5, 1.75494
1, -0.5, 13.9874, 18.5017, 14.2002, 4.51427, 0.212756, -0.904287, 14.7013, -0.5, 1.74898
1, -0.5, 14.0589, 18.5933, 14.2733, 4.53442, 0.214428, -0.881687, 14.7747, -0.5, 1.74398
1, -0.4, 14.1281, 18.674, 14.3434, 4.54595, 0.215385, -0.86179, 14.8592, -0.4, 1.73821
1, -0.4, 14.1994, 18.7819, 14.4153, 4.58256, 0.215933, -0.835177, 14.9455, -0.4, 1.73231
1, -0.4, 14.2683, 18.8719, 14.486, 4.60351, 0.217672, -0.812999, 15.0175, -0.4, 1.7274
1, -0.4, 14.3351, 18.9506, 14.5537, 4.61551, 0.218667, -0.793589, 15.0805, -0.4, 1.7231
1, -0.4, 14.3996, 19.022, 14.6188, 4.62238, 0.219237, -0.775985, 15.1376, -0.4, 1.71921
1, -0.4, 14.462, 19.0883, 14.6815, 4.62631, 0.219563, -0.759626, 15.1906, -0.4, 1.71558
1, 0, 14.5223, 19.1509, 14.7421, 4.62856, 0.21975, -0.744188, 15.3207, 0, 1.7067
1, 0, 14.5985, 19.3483, 14.8183, 4.74985, 0.219857, -0.695503, 15.4787, 0, 1.69592
1, 0, 14.6721, 19.4914, 14.8977, 4.81929, 0.225618, -0.660222, 15.5931, 0, 1.68811
1, 0, 14.7433, 19.6024, 14.9722, 4.85904, 0.228916, -0.632857, 15.6819, 0, 1.68205
1, 0, 14.8122, 19.694, 15.043, 4.8818, 0.230805, -0.610259, 15.7552, 0, 1.67705
1, 0, 14.8788, 19.7736, 15.1107, 4.89483, 0.231886, -0.590618, 15.8189, 0, 1.6727
1, -0.1, 14.9432, 19.8455, 15.1758, 4.90229, 0.232505, -0.57289, 15.8564, -0.1, 1.67014
1, -0.1, 15.0011, 19.8777, 15.234, 4.87656, 0.232859, -0.564963, 15.8821, -0.1, 1.66838
1, -0.1, 15.0571, 19.9189, 15.2887, 4.86183, 0.231637, -0.554792, 15.9151, -0.1, 1.66613
1, -0.1, 15.1112, 19.9646, 15.3422, 4.8534, 0.230937, -0.543521, 15.9517, -0.1, 1.66363
1, -0.1, 15.1636, 20.0122, 15.3941, 4.84857, 0.230536, -0.5318, 15.9897, -0.1, 1.66104
1, -0.1, 15.2142, 20.06, 15.4445, 4.84581, 0.230307, -0.519994, 16.028, -0.1, 1.65842
1, 0.1, 15.2632, 20.1074, 15.4934, 4.84422, 0.230176, -0.508306, 16.1059, 0.1, 1.6531
1, 0.1, 15.3195, 20.2228, 15.5496, 4.90332, 0.230101, -0.479862, 16.1982, 0.1, 1.64681
1, 0.1, 15.3739, 20.311, 15.6068, 4.93715, 0.232908, -0.458103, 16.2688, 0.1, 1.64199
1, 0.1, 15.4265, 20.383, 15.661, 4.95652, 0.234515, -0.440352, 16.3264, 0.1, 1.63806
1, 0.1, 15.4774, 20.445, 15.7128, 4.96761, 0.235435, -0.425067, 16.376, 0.1, 1.63467
1, 0.1, 15.5266, 20.5005, 15.7626, 4.97395, 0.235961, -0.411365, 16.4204, 0.1, 1.63164
1, -0.2, 15.5742, 20.5518, 15.8105, 4.97759, 0.236263, -0.398729, 16.4014, -0.2, 1.63293
1, -0.2, 15.6069, 20.4966, 15.8434, 4.88967, 0.236435, -0.412341, 16.3573, -0.2, 1.63595
1, -0.2, 15.6386, 20.4779, 15.8708, 4.83934, 0.232259, -0.41695, 16.3423, -0.2, 1.63697
1, -0.2, 15.6692, 20.4797, 15.899, 4.81052, 0.229868, -0.416508, 16.3438, -0.2, 1.63687
1, -0.2, 15.6988, 20.4928, 15.9273, 4.79402, 0.2285, -0.413277, 16.3542, -0.2, 1.63616
1, -0.2, 15.7274, 20.512, 15.9551, 4.78458, 0.227716, -0.408545, 16.3696, -0.2, 1.63511
1, -0.2, 15.7551, 20.5343, 15.9824, 4.77917, 0.227267, -0.40305, 16.3874, -0.2, 1.63389
1, -0.2, 15.7819, 20.558, 16.0089, 4.77607, 0.227011, -0.397209, 16.4064, -0.2, 1.6326
1, -0.2, 15.8078, 20.5821, 16.0346, 4.7743, 0.226864, -0.391259, 16.4257, -0.2, 1.63128
1, -0.2, 15.8328, 20.6061, 16.0596, 4.77329, 0.226779, -0.385331, 16.4449, -0.2, 1.62997
1, -0.2, 15.8571, 20.6298, 16.0838, 4.77271, 0.226731, -0.379499, 16.4638, -0.2, 1.62868
1, -0.2, 15.8805, 20.6529, 16.1072, 4.77237, 0.226704, -0.373802, 16.4823, -0.2, 1.62741
1, 0.1, 15.9032, 20.6753, 16.1298, 4.77218, 0.226688, -0.36826, 16.5603, 0.1, 1.62209
1, 0.1, 15.9384, 20.8005, 16.1651, 4.86208, 0.226679, -0.337402, 16.6604, 0.1, 1.61526
1, 0.1, 15.9725, 20.886, 16.2034, 4.91354, 0.230949, -0.316307, 16.7288, 0.1, 1.61059
1, 0.1, 16.0054, 20.9485, 16.2388, 4.943, 0.233393, -0.300912, 16.7788, 0.1, 1.60718
1, 0.1, 16.0373, 20.9972, 16.2721, 4.95987, 0.234793, -0.288891, 16.8178, 0.1, 1.60452
1, 0.1, 16.0682, 21.0377, 16.3038, 4.96952, 0.235594, -0.278905, 16.8502, 0.1, 1.6023
1, 0.2, 16.098, 21.073, 16.334, 4.97505, 0.236052, -0.270188, 16.8984, 0.2, 1.59901
1, 0.2, 16.1313, 21.1395, 16.3676, 5.00822, 0.236315, -0.253801, 16.9516, 0.2, 1.59538
1, 0.2, 16.1635, 21.1907, 16.4014, 5.0272, 0.23789, -0.24118, 16.9925, 0.2, 1.59259
1, 0.2, 16.1946, 21.2327, 16.4334, 5.03807, 0.238792, -0.230821, 17.0261, 0.2, 1.59029
1, 0.2, 16.2247, 21.269, 16.464, 5.0443, 0.239309, -0.221861, 17.0552, 0.2, 1.58831
1, 0.2, 16.2538, 21.3017, 16.4934, 5.04786, 0.239604, -0.2138, 17.0814, 0.2, 1.58652
1, 0.3, 16.282, 21.3319, 16.5218, 5.0499, 0.239773, -0.20635, 17.1255, 0.3, 1.58351
1, 0.3, 16.3137, 21.3948, 16.5536, 5.08107, 0.23987, -0.190851, 17.1758, 0.3, 1.58008
1, 0.3, 16.3443, 21.4433, 16.5857, 5.09891, 0.241351, -0.178895, 17.2146, 0.3, 1.57743
1, 0.3, 16.374, 21.4831, 16.6162, 5.10913, 0.242198, -0.169067, 17.2465, 0.3, 1.57525
1, 0.3, 16.4026, 21.5176, 16.6453, 5.11497, 0.242684, -0.160556, 17.2741, 0.3, 1.57337
1, 0.3, 16.4304, 21.5487, 16.6733, 5.11832, 0.242961, -0.152894, 17.299, 0.3, 1.57167
1, -0.6, 16.4572, 21.5774, 16.7003, 5.12024, 0.24312, -0.145809, 17.1419, -0.6, 1.58239
1, -0.6, 16.4431, 21.2945, 16.6864, 4.85134, 0.243211, -0.21558, 16.9156, -0.6, 1.59784
1, -0.6, 16.4296, 21.127, 16.66, 4.69739, 0.230439, -0.256889, 16.7816, -0.6, 1.60699
1, -0.6, 16.4165, 21.0257, 16.6396, 4.60926, 0.223126, -0.281858, 16.7006, -0.6, 1.61252
1, -0.6, 16.4038, 20.9626, 16.6227, 4.5588, 0.21894, -0.29743, 16.6501, -0.6, 1.61596
1, -0.6, 16.3915, 20.9214, 16.608, 4.52991, 0.216543, -0.307581, 16.6171, -0.6, 1.61821
1, -0.9, 16.3796, 20.893, 16.5948, 4.51337, 0.215171, -0.314586, 16.5344, -0.9, 1.62386
1, -0.9, 16.3548, 20.7687, 16.5692, 4.41391, 0.214385, -0.345231, 16.435, -0.9, 1.63064
1, -0.9, 16.3308, 20.6878, 16.5405, 4.35696, 0.209661, -0.365188, 16.3702, -0.9, 1.63506
1, -0.9, 16.3076, 20.632, 16.5146, 4.32436, 0.206956, -0.378949, 16.3256, -0.9, 1.63811
1, -0.9, 16.2852, 20.5909, 16.4906, 4.3057, 0.205407, -0.389085, 16.2927, -0.9, 1.64036
1, -0.9, 16.2635, 20.5585, 16.468, 4.29501, 0.204521, -0.397072, 16.2668, -0.9, 1.64212
1, -1.3, 16.2425, 20.5314, 16.4465, 4.28889, 0.204013, -0.403756, 16.1651, -1.3, 1.64906
1, -1.3, 16.2045, 20.3698, 16.4082, 4.16539, 0.203722, -0.443597, 16.0359, -1.3, 1.65789
1, -1.3, 16.1676, 20.2623, 16.3655, 4.09469, 0.197856, -0.47011, 15.9499, -1.3, 1.66376
1, -1.3, 16.132, 20.1862, 16.3265, 4.05421, 0.194498, -0.488872, 15.889, -1.3, 1.66791
1, -1.3, 16.0976, 20.1286, 16.2902, 4.03103, 0.192575, -0.503078, 15.8429, -1.3, 1.67106
1, -1.3, 16.0643, 20.0821, 16.2558, 4.01777, 0.191474, -0.514562, 15.8057, -1.3, 1.6736
1, -1.9, 16.0321, 20.0423, 16.2229, 4.01017, 0.190844, -0.524378, 15.6538, -1.9, 1.68397
1, -1.9, 15.9743, 19.8001, 16.1648, 3.82582, 0.190483, -0.58409, 15.4601, -1.9, 1.69719
1, -1.9, 15.9184, 19.6387, 16.1001, 3.72028, 0.181727, -0.623899, 15.331, -1.9, 1.70601
1, -1.9, 15.8643, 19.5242, 16.0411, 3.65986, 0.176713, -0.65213, 15.2394, -1.9, 1.71226
1, -1.9, 15.8121, 19.4373, 15.9859, 3.62527, 0.173843, -0.673554, 15.1699, -1.9, 1.717
1, -1.9, 15.7615, 19.367, 15.9337, 3.60547, 0.1722, -0.690908, 15.1136, -1.9, 1.72084
1, -2.6, 15.7126, 19.3067, 15.8838, 3.59413, 0.17126, -0.705764, 14.9254, -2.6, 1.73369
1, -2.6, 15.6342, 19.0118, 15.8049, 3.37764, 0.170721, -0.77848, 14.6895, -2.6, 1.74979
1, -2.6, 15.5584, 18.8121, 15.7188, 3.2537, 0.160438, -0.827738, 14.5297, -2.6, 1.7607
1, -2.6, 15.4851, 18.6678, 15.6396, 3.18274, 0.154551, -0.863317, 14.4143, -2.6, 1.76858
1, -2.6, 15.4142, 18.5563, 15.5653, 3.14212, 0.15118, -0.890822, 14.325, -2.6, 1.77467
1, -2.6, 15.3456, 18.4644, 15.4948, 3.11886, 0.149251, -0.91347, 14.2516, -2.6, 1.77968
1, -3.5, 15.2792, 18.3848, 15.4274, 3.10555, 0.148146, -0.933111, 14.0078, -3.5, 1.79632
1, -3.5, 15.1751, 18.0031, 15.3226, 2.82793, 0.147514, -1.02725, 13.7024, -3.5, 1.81717
1, -3.5, 15.0744, 17.7434, 15.2088, 2.66899, 0.134327, -1.09127, 13.4947, -3.5, 1.83135
1, -3.5, 14.977, 17.555, 15.1038, 2.578, 0.126777, -1.13773, 13.344, -3.5, 1.84163
1, -3.5, 14.8828, 17.4087, 15.0053, 2.5259, 0.122455, -1.1738, 13.227, -3.5, 1.84962
1, -3.5, 14.7917, 17.2878, 14.9117, 2.49608, 0.11998, -1.20362, 13.1303, -3.5, 1.85622
1, -4.3, 14.7036, 17.1826, 14.8222, 2.479, 0.118564, -1.22956, 12.8861, -4.3, 1.87289
1, -4.3, 14.5829, 16.8121, 14.7006, 2.22923, 0.117753, -1.32093, 12.5897, -4.3, 1.89312
1, -4.3, 14.4661, 16.5524, 14.572, 2.08623, 0.105888, -1.38499, 12.3819, -4.3, 1.90731
1, -4.3, 14.3532, 16.3575, 14.4523, 2.00437, 0.0990961, -1.43303, 12.226, -4.3, 1.91795
1, -4.3, 14.2439, 16.2014, 14.3392, 1.9575, 0.0952075, -1.47152, 12.1012, -4.3, 1.92647
1, -4.3, 14.1383, 16.069, 14.2313, 1.93067, 0.0929813, -1.50419, 11.9952, -4.3, 1.9337
1, -5.4, 14.0361, 15.9514, 14.1278, 1.91531, 0.0917068, -1.53318, 11.6811, -5.4, 1.95514
1, -5.4, 13.8885, 15.465, 13.9794, 1.57651, 0.0909771, -1.65314, 11.292, -5.4, 1.9817
1, -5.4, 13.7456, 15.1282, 13.8205, 1.38255, 0.0748844, -1.73619, 11.0226, -5.4, 2.0001
1, -5.4, 13.6075, 14.879, 13.6732, 1.27151, 0.0656713, -1.79763, 10.8232, -5.4, 2.0137
1, -5.4, 13.4739, 14.6819, 13.5343, 1.20794, 0.0603968, -1.84625, 10.6655, -5.4, 2.02447
1, -5.4, 13.3447, 14.5163, 13.4021, 1.17155, 0.0573772, -1.88709, 10.533, -5.4, 2.03351
1, -6.6, 13.2197, 14.3705, 13.2754, 1.15071, 0.0556484, -1.92305, 10.1764, -6.6, 2.05786
1, -6.6, 13.0456, 13.8244, 13.1003, 0.778781, 0.0546587, -2.05771, 9.73951, -6.6, 2.08768
1, -6.6, 12.8772, 13.443, 12.9142, 0.565852, 0.0369921, -2.15175, 9.43443, -6.6, 2.1085
1, -6.6, 12.7143, 13.1582, 12.7412, 0.44395, 0.026878, -2.22198, 9.20659, -6.6, 2.12405
1, -6.6, 12.5567, 12.9309, 12.5778, 0.374161, 0.0210876, -2.27804, 9.02472, -6.6, 2.13647
1, -6.6, 12.4044, 12.7386, 12.4221, 0.334207, 0.0177727, -2.32547, 8.87086, -6.6, 2.14697
1, -8.3, 12.257, 12.5683, 12.2729, 0.311334, 0.0158748, -2.36745, 8.39466, -8.3, 2.17947
1, -8.3, 12.039, 11.8272, 12.0538, -0.211762, 0.0147883, -2.55021, 7.80177, -8.3, 2.21995
1, -8.3, 11.8281, 11.3169, 11.8181, -0.511234, -0.0100587, -2.67606, 7.39351, -8.3, 2.24781
1, -8.3, 11.6242, 10.9415, 11.5999, -0.682682, -0.0242836, -2.76863, 7.0932, -8.3, 2.26831
1, -8.3, 11.4269, 10.6461, 11.3945, -0.780836, -0.0324274, -2.84147, 6.85689, -8.3, 2.28444
1, -8.3, 11.2362, 10.3991, 11.1991, -0.837029, -0.0370897, -2.90237, 6.65932, -8.3, 2.29793
1, -9.2, 11.0517, 10.1825, 11.0119, -0.869199, -0.0397589, -2.9558, 6.30598, -9.2, 2.32205
1, -9.2, 10.8333, 9.67565, 10.792, -1.15762, -0.041287, -3.08078, 5.90052, -9.2, 2.34972
1, -9.2, 10.622, 9.2993, 10.567, -1.32274, -0.0549868, -3.17359, 5.59944, -9.2, 2.37028
1, -9.2, 10.4177, 9.00047, 10.3549, -1.41727, -0.0628299, -3.24728, 5.36038, -9.2, 2.38659
1, -9.2, 10.2201, 8.74876, 10.1528, -1.47139, -0.0673201, -3.30936, 5.15901, -9.2, 2.40034
1, -9.2, 10.029, 8.52667, 9.95915, -1.50237, -0.0698908, -3.36412, 4.98134, -9.2, 2.41247
1, -10, 9.84421, 8.3241, 9.77285, -1.52011, -0.0713625, -3.41408, 4.65928, -10, 2.43445
1, -10, 9.62993, 7.85967, 9.55772, -1.77026, -0.072205, -3.52861, 4.28773, -10, 2.45981
1, -10, 9.42268, 7.5092, 9.33859, -1.91347, -0.0840874, -3.61503, 4.00736, -10, 2.47895
1, -10, 9.22223, 7.22677, 9.13134, -1.99546, -0.09089, -3.68468, 3.78142, -10, 2.49437
1, -10, 9.02837, 6.98597, 8.93359, -2.0424, -0.0947845, -3.74406, 3.58878, -10, 2.50752
1, -10, 8.84087, 6.7716, 8.74386, -2.06928, -0.0970142, -3.79692, 3.41728, -10, 2.51923
1, -9.9, 8.65953, 6.57487, 8.56124, -2.08466, -0.0982906, -3.84544, 3.2799, -9.9, 2.52861
1, -9.9, 8.48858, 6.42511, 8.38956, -2.06347, -0.0990214, -3.88237, 3.16009, -9.9, 2.53678
1, -9.9, 8.32324, 6.27191, 8.22523, -2.05134, -0.0980147, -3.92015, 3.03753, -9.9, 2.54515
1, -9.9, 8.16333, 6.11894, 8.06589, -2.04439, -0.0974384, -3.95787, 2.91515, -9.9, 2.5535
1, -9.9, 8.00867, 5.96826, 7.91157, -2.04041, -0.0971085, -3.99503, 2.79461, -9.9, 2.56173
1, -9.9, 7.85909, 5.82096, 7.76217, -2.03814, -0.0969196, -4.03135, 2.67676, -9.9, 2.56978
1, -10, 7.71442, 5.67759, 7.61761, -2.03683, -0.0968115, -4.06671, 2.54207, -10, 2.57897
1, -10, 7.57006, 5.50397, 7.47331, -2.06609, -0.0967496, -4.10952, 2.40318, -10, 2.58845
1, -10, 7.43044, 5.3476, 7.3323, -2.08284, -0.0981391, -4.14808, 2.27808, -10, 2.59699
1, -10, 7.2954, 5.20297, 7.19646, -2.09242, -0.0989347, -4.18375, 2.16238, -10, 2.60489
1, -10, 7.16479, 5.06688, 7.0654, -2.09791, -0.0993901, -4.21731, 2.0535, -10, 2.61232
1, -10, 7.03848, 4.93742, 6.93882, -2.10105, -0.0996508, -4.24923, 1.94994, -10, 2.61939
1, -9.2, 6.9163, 4.81345, 6.8165, -2.10285, -0.0998001, -4.2798, 2.01076, -9.2, 2.61524
1, -9.2, 6.83367, 4.96978, 6.73378, -1.86388, -0.0998856, -4.24125, 2.13583, -9.2, 2.6067
1, -9.2, 6.75374, 5.02667, 6.6652, -1.72707, -0.0885345, -4.22722, 2.18133, -9.2, 2.60359
1, -9.2, 6.67644, 5.02769, 6.5944, -1.64875, -0.082036, -4.22697, 2.18215, -9.2, 2.60354
1, -9.2, 6.60167, 4.99776, 6.52336, -1.60391, -0.0783156, -4.23435, 2.15821, -9.2, 2.60517
1, -9.2, 6.52936, 4.95112, 6.45318, -1.57824, -0.0761857, -4.24585, 2.1209, -9.2, 2.60772
1, -8.5, 6.45943, 4.89588, 6.38446, -1.56354, -0.0749663, -4.25948, 2.21671, -8.5, 2.60118
1, -8.5, 6.42287, 5.07774, 6.3486, -1.34513, -0.0742682, -4.21463, 2.36219, -8.5, 2.59125
1, -8.5, 6.38751, 5.16742, 6.32361, -1.22009, -0.0638936, -4.19251, 2.43394, -8.5, 2.58635
1, -8.5, 6.35331, 5.20481, 6.29535, -1.1485, -0.0579541, -4.18329, 2.46385, -8.5, 2.58431
1, -8.5, 6.32023, 5.21271, 6.26568, -1.10752, -0.0545537, -4.18134, 2.47017, -8.5, 2.58388
1, -8.5, 6.28824, 5.20419, 6.23563, -1.08405, -0.052607, -4.18345, 2.46335, -8.5, 2.58434
1, -7.9, 6.2573, 5.18668, 6.20581, -1.07062, -0.0514925, -4.18777, 2.56934, -7.9, 2.57711
1, -7.9, 6.25402, 5.37109, 6.20316, -0.882931, -0.0508545, -4.14229, 2.71687, -7.9, 2.56704
1, -7.9, 6.25084, 5.47536, 6.2089, -0.775478, -0.0419392, -4.11658, 2.80029, -7.9, 2.56134
1, -7.9, 6.24777, 5.53381, 6.21093, -0.713961, -0.0368352, -4.10216, 2.84705, -7.9, 2.55815
